x y u_11 u_12 u_13 u_21 u_22 u_23 u_31 u_32 u_33
167 168 -0.165915 0.8831 -0.438886 -0.254704 -0.468332 -0.846035 -0.952683 -0.028575 0.302622
76 85 0.137383 -0.227321 -0.964075 0.989834 0.067815 0.125058 0.036954 -0.971457 0.234322
146 62 -0.295691 0.813062 -0.501482 -0.950925 -0.200384 0.235799 0.091232 0.546595 0.832412
99 148 0.932689 0.085607 -0.350408 -0.341356 0.523476 -0.780658 0.116599 0.847723 0.517464
115 197 0.261269 0.055544 -0.96366 0.746341 0.621495 0.238176 0.612141 -0.781454 0.120904
147 215 0.070194 0.818355 -0.570403 -0.64183 -0.400693 -0.653838 -0.76363 0.412006 0.497114
87 217 0.062958 -0.477326 -0.876466 0.422752 -0.782776 0.45666 -0.904058 -0.399281 0.152515
31 83 -0.803016 0.232251 -0.548845 -0.350431 -0.928913 0.11963 -0.482049 0.288402 0.827318
169 108 -0.791363 -0.41172 -0.45192 -0.145437 -0.591212 0.793294 -0.593802 0.693506 0.407982
193 142 -0.669445 0.53265 -0.517818 0.49595 -0.198508 -0.845348 -0.553076 -0.822725 -0.13129
209 106 -0.416915 0.90247 -0.108269 -0.7902 -0.300971 0.533862 0.449219 0.308131 0.838605
86 57 0.366412 -0.916264 0.161801 -0.235386 0.076956 0.96885 -0.900202 -0.393082 -0.187478
156 36 0.377427 0.549095 -0.745678 -0.662441 -0.402587 -0.631737 -0.647087 0.732415 0.211799
94 118 -0.826627 -0.021724 -0.56233 0.512958 0.381877 -0.768789 0.231439 -0.923962 -0.304529
139 157 -0.124146 0.289796 -0.949002 0.986413 -0.067685 -0.14971 -0.107626 -0.954689 -0.277456
167 18 -0.648539 -0.706418 -0.283506 0.416352 -0.017407 -0.909038 0.637232 -0.70757 0.305407
8 83 -0.590148 0.783785 -0.193411 -0.798231 -0.602329 -0.005285 -0.120638 0.151265 0.981103
23 135 -0.308876 0.944883 0.10859 -0.898909 -0.327313 0.291257 0.310749 -0.007652 0.95046
132 2 0.054638 -0.892608 -0.447511 0.977389 0.139503 -0.158912 0.204273 -0.428708 0.880045
110 164 0.821394 0.421418 -0.384342 -0.477413 0.139287 -0.867568 -0.312074 0.896107 0.315601
129 6 0.12856 0.322857 -0.937672 0.9824 0.087749 0.164905 0.135526 -0.942374 -0.305886
165 196 0.649151 0.663975 -0.371143 -0.427694 -0.084889 -0.89991 -0.629051 0.742924 0.228878
131 161 0.948349 0.291552 -0.12503 0.151745 -0.070792 0.985877 0.278589 -0.953937 -0.111361
222 96 0.10665 -0.902526 0.417211 -0.535574 0.301408 0.78887 -0.837741 -0.307578 -0.45121
26 108 -0.899246 0.308701 -0.309947 0.25411 -0.208115 -0.944517 -0.356081 -0.928109 0.108706
26 103 -0.899472 0.307912 -0.310069 0.254486 -0.20773 -0.9445 -0.355237 -0.92846 0.108491
103 168 0.820755 -0.421539 0.385569 -0.47894 -0.139809 0.866646 -0.311418 -0.895968 -0.316636
74 52 -0.151462 0.98776 -0.037255 -0.91487 -0.154357 -0.373079 -0.374263 -0.022425 0.927051
144 139 -0.396885 0.900779 0.176289 -0.792082 -0.433166 0.43009 0.463781 0.031057 0.885404
135 134 -0.871872 0.482869 0.081726 -0.027673 0.118045 -0.992621 -0.488953 -0.867702 -0.089554
100 94 -0.194684 0.888972 -0.414521 -0.626621 -0.437847 -0.644698 -0.754616 0.134234 0.642289
141 76 0.43357 -0.510499 -0.742573 0.85245 -0.034805 0.521645 -0.292145 -0.859175 0.42008
184 109 0.637139 -0.762899 0.109667 0.765854 0.610594 -0.201655 0.086882 0.21248 0.97329
136 137 -0.872175 0.482753 0.079129 -0.026484 0.114921 -0.993021 -0.488476 -0.868184 -0.087444
15 57 -0.1268 -0.10527 -0.986324 0.433398 -0.900298 0.040373 -0.892238 -0.422355 0.159786
143 9 -0.413617 0.580361 -0.701491 0.578399 -0.427535 -0.694744 -0.703127 -0.693103 -0.158851
107 110 -0.826903 -0.021294 -0.561943 0.512823 0.381499 -0.769065 0.230754 -0.924126 -0.304548
161 173 -0.387154 0.901516 0.193333 -0.780332 -0.432069 0.452106 0.491134 0.024168 0.87075
154 38 0.745596 -0.550695 -0.375267 0.630617 0.400999 0.664472 -0.215436 -0.732073 0.646259
95 111 0.416297 -0.194357 -0.888211 0.644206 -0.626328 0.438989 -0.641636 -0.754942 -0.135533
78 61 -0.914733 0.370146 -0.162104 0.078852 -0.229955 -0.97 -0.396325 -0.900049 0.18116
74 175 0.77998 -0.554117 0.290864 -0.239312 0.165352 0.95675 -0.578251 -0.815852 -0.003637
165 97 0.759411 0.641489 0.108612 -0.615921 0.7626 -0.197738 -0.209679 0.083276 0.974203
117 40 -0.526089 0.285809 0.800965 -0.090289 0.917748 -0.386775 -0.84564 -0.275764 -0.456988
158 55 0.42235 0.882762 -0.205819 -0.182335 -0.139687 -0.973258 -0.887911 0.448574 0.101957
117 147 0.345928 -0.082252 -0.934643 0.781819 -0.525488 0.335604 -0.518746 -0.84682 -0.117473
147 124 -0.99486 -0.073655 0.06954 0.100831 -0.65476 0.749079 -0.009633 0.752239 0.658817
150 59 -0.295435 0.813279 -0.501284 -0.951031 -0.200419 0.235337 0.090931 0.54626 0.832664
43 71 -0.103805 0.397437 -0.911731 -0.987788 -0.148337 0.047803 -0.116241 0.905567 0.407968
147 163 0.291011 -0.948705 -0.123573 -0.070995 -0.150216 0.986093 -0.954091 -0.278194 -0.111055
181 101 0.759524 0.641344 0.10865 -0.615327 0.762544 -0.199749 -0.210957 0.08486 0.973802
43 142 -0.257152 0.943778 0.207744 -0.893942 -0.313972 0.319833 0.367074 -0.103464 0.924416
162 84 0.432197 -0.507831 -0.74519 0.853268 -0.037088 0.520149 -0.29179 -0.86066 0.417289
48 144 0.25886 -0.208418 -0.943161 0.892515 -0.321751 0.316061 -0.369335 -0.923601 0.102727
205 74 0.271879 0.463062 -0.843592 -0.952775 0.00621 -0.303635 -0.135359 0.886299 0.442883
41 122 -0.311915 0.898542 -0.308759 -0.943377 -0.254262 0.213065 0.112943 0.357734 0.926965
28 150 -0.681143 -0.184066 -0.708637 0.226608 -0.973355 0.035012 -0.696204 -0.136739 0.7047
60 32 0.490307 -0.367931 -0.790079 0.784467 -0.208684 0.584006 -0.379752 -0.906133 0.18631
195 182 -0.574824 0.711586 -0.404011 -0.092 -0.546801 -0.832192 -0.813095 -0.441186 0.379779
147 32 0.494612 0.101291 -0.863189 0.853168 -0.245964 0.460004 -0.165721 -0.963975 -0.208074
187 167 -0.592236 -0.390237 -0.704971 -0.099408 -0.832834 0.544524 -0.799614 0.392555 0.454428
132 138 -0.872897 0.481605 0.078158 -0.025222 0.115434 -0.992993 -0.487257 -0.868753 -0.088606
65 126 0.171671 0.464734 -0.868638 0.978964 -0.179283 0.097539 -0.110397 -0.86711 -0.485721
55 134 0.995274 -0.093793 -0.025166 -0.001982 -0.278702 0.960373 -0.097089 -0.955788 -0.277572
219 80 0.099161 -0.867662 -0.487164 0.450542 -0.397368 0.799444 -0.887236 -0.298761 0.351506
29 175 0.112794 0.968856 0.220457 -0.703286 -0.078887 0.706514 0.701902 -0.234736 0.67248
64 171 -0.398533 0.559901 0.726419 0.012879 0.795358 -0.605984 -0.917081 -0.232131 -0.324188
180 58 0.199966 0.42358 -0.883502 0.974811 -0.176962 0.135794 -0.098821 -0.88841 -0.448296
118 140 -0.08344 0.932723 -0.350819 -0.527067 -0.340094 -0.7788 -0.845721 0.119925 0.519973
99 189 0.779078 -0.554753 0.292047 -0.242526 0.162886 0.956372 -0.578121 -0.815914 -0.007643
97 87 0.939249 0.12626 0.319173 -0.275287 0.832513 0.480769 -0.205012 -0.539424 0.816694
152 82 0.433825 -0.50929 -0.74325 0.85221 -0.035835 0.521971 -0.292471 -0.859848 0.418473
187 152 0.37771 -0.545044 -0.748508 0.733983 -0.31656 0.600885 -0.564454 -0.776347 0.280482
169 178 -0.515039 0.485836 0.706186 -0.101374 0.783555 -0.612995 -0.851153 -0.387305 -0.35431
47 67 -0.103087 0.398037 -0.911553 -0.987836 -0.148266 0.046975 -0.116451 0.905317 0.408463
155 94 0.432833 -0.508189 -0.744579 0.852906 -0.036596 0.52078 -0.291904 -0.860468 0.417598
118 77 0.380662 0.920802 0.084982 -0.104199 0.134024 -0.985482 -0.918831 0.366273 0.146963
180 57 0.200146 0.423427 -0.883536 0.974769 -0.177063 0.135959 -0.098866 -0.888462 -0.448181
60 169 -0.757126 -0.480687 -0.442376 0.488727 0.032562 -0.871829 0.433485 -0.876288 0.210267
146 95 0.748049 -0.50393 0.43183 -0.517434 -0.035421 0.854988 -0.415558 -0.863021 -0.287241
66 181 0.341945 -0.897744 0.277737 -0.428463 0.114108 0.896319 -0.836364 -0.425487 -0.345628
180 100 0.759496 0.641406 0.108487 -0.615438 0.762497 -0.199589 -0.210737 0.08482 0.973853
148 152 0.852451 0.356038 0.38284 -0.455642 0.865015 0.210092 -0.256364 -0.353529 0.899608
83 212 0.059999 0.475585 0.877621 0.425351 0.783195 -0.453494 -0.903046 0.400517 -0.1553
12 156 -0.975707 0.207385 0.070831 -0.117449 -0.767703 0.629952 0.185013 0.606314 0.773385
108 200 0.261688 0.055836 -0.963534 0.744123 0.62411 0.238269 0.614656 -0.779341 0.121764
161 27 0.550008 0.747417 -0.372639 -0.404285 0.628696 0.66429 0.730795 -0.214713 0.647957
113 192 0.262059 0.054989 -0.963482 0.74643 0.621268 0.238483 0.611694 -0.781668 0.121756
169 170 -0.88305 -0.166508 -0.438753 0.468413 -0.255583 -0.845728 0.028675 -0.952344 0.303681
63 53 -0.15508 0.987084 -0.04016 -0.914766 -0.158834 -0.371452 -0.373035 -0.020869 0.927583
147 201 -0.778158 0.155549 -0.608506 0.524158 -0.372955 -0.765612 -0.34603 -0.914717 0.208692
177 51 0.884 0.203066 -0.421083 -0.139203 0.974215 0.177577 0.446288 -0.098361 0.889463
54 39 -0.791191 -0.367538 -0.488805 0.581807 -0.205991 -0.786805 0.188496 -0.906913 0.37681
158 27 -0.55087 0.374198 -0.746001 0.402743 -0.663703 -0.630308 -0.730991 -0.647667 0.214913
196 95 0.108006 -0.901531 0.419023 -0.534722 0.302664 0.788963 -0.838104 -0.30927 -0.449372
128 146 0.932783 0.085548 -0.350157 -0.34071 0.526418 -0.778967 0.117689 0.845908 0.520181
81 178 0.779681 -0.553756 0.29233 -0.241871 0.164287 0.956298 -0.577584 -0.816309 -0.005851
28 137 -0.309809 0.944561 0.108727 -0.898365 -0.328244 0.29189 0.3114 -0.007244 0.95025
47 151 -0.160154 -0.022642 -0.986831 0.834659 -0.536822 -0.123137 -0.526969 -0.843392 0.104878
51 102 0.172361 0.226313 -0.958678 0.709804 -0.703356 -0.038428 -0.682991 -0.673853 -0.281867
41 171 -0.053607 0.086275 -0.994825 0.986188 0.160944 -0.039183 0.156729 -0.983186 -0.093711
197 179 -0.087096 0.987872 -0.128548 -0.86464 -0.010871 0.502274 0.494787 0.154901 0.855098
91 113 0.919353 -0.32164 0.226582 -0.223425 0.047226 0.973574 -0.323844 -0.945684 -0.028443
100 89 -0.194404 0.888936 -0.414727 -0.626279 -0.437885 -0.645004 -0.754972 0.134344 0.641849
217 119 -0.077683 0.814997 -0.574232 0.156473 -0.55887 -0.814358 -0.984625 -0.153114 -0.084113
104 17 0.182443 0.383241 0.905446 0.284625 0.860893 -0.421734 -0.941122 0.334646 0.047981
133 93 0.762186 -0.47747 0.437148 -0.514008 -0.035845 0.85703 -0.39355 -0.877917 -0.272739
106 61 0.150589 -0.985339 -0.08018 -0.234382 -0.11438 0.965392 -0.960412 -0.126587 -0.248169
194 154 0.377558 -0.544982 -0.74863 0.733613 -0.317288 0.600953 -0.565039 -0.776092 0.280012
86 125 -0.467501 0.449968 -0.760902 -0.043177 -0.871338 -0.488744 -0.882957 -0.195652 0.426779
166 137 -0.446492 -0.853632 -0.268284 0.485431 0.02082 -0.874016 0.751676 -0.520471 0.405084
63 206 -0.12068 0.401542 -0.907853 0.780573 -0.526637 -0.336692 -0.613307 -0.749279 -0.249873
38 93 0.402675 0.215687 -0.88957 0.348774 0.86237 0.366967 0.846297 -0.458028 0.272027
96 145 -0.135918 -0.326259 -0.935454 0.546949 -0.812 0.203724 -0.826062 -0.483963 0.288803
196 60 -0.464919 0.519881 0.716635 0.108933 0.836881 -0.536432 -0.878633 -0.171326 -0.445719
158 181 -0.164652 0.884507 -0.436498 -0.503241 -0.455935 -0.73408 -0.848325 0.098814 0.520177
145 114 -0.020605 -0.993523 0.111759 0.690093 -0.09502 -0.717455 0.72343 0.062343 0.687575
77 97 -0.919675 -0.322935 -0.223412 0.219482 0.049032 -0.974382 0.325618 -0.94515 0.025781
126 206 0.82652 0.489253 0.278391 -0.05734 0.565152 -0.822992 -0.559986 0.664257 0.495149
173 25 0.944306 0.137774 -0.298836 0.327756 -0.312687 0.891517 0.029385 -0.939811 -0.340429
155 149 0.852169 0.356418 0.383113 -0.456162 0.864725 0.210174 -0.256374 -0.353865 0.899469
27 141 0.308882 0.739865 -0.597647 -0.942462 0.322674 -0.087604 0.128025 0.590323 0.796939
187 68 0.84253 -0.529757 -0.097482 0.086023 -0.04633 0.995215 -0.531741 -0.846881 0.006538
54 198 0.398005 -0.866081 0.302489 -0.363634 0.15378 0.918755 -0.842241 -0.475669 -0.253722
71 86 0.138297 -0.226392 -0.964157 0.989737 0.0672 0.126184 0.036232 -0.971718 0.23336
90 167 -0.24477 -0.617757 -0.7473 0.903692 0.133932 -0.406701 0.351334 -0.774877 0.525484
120 82 -0.368176 0.542411 -0.75514 -0.08195 -0.827962 -0.554762 -0.926139 -0.142367 0.349286
58 64 0.469516 -0.616547 0.632003 0.873121 0.21785 -0.436123 0.131209 0.75658 0.640599
38 175 -0.994941 0.087397 0.049633 -0.034841 0.163258 -0.985963 -0.094277 -0.982705 -0.159386
191 125 0.500609 -0.808342 0.309799 -0.421019 0.085349 0.903026 -0.756396 -0.582494 -0.297601
116 196 0.261579 0.055642 -0.963569 0.746557 0.621097 0.238536 0.611745 -0.781765 0.120908
218 141 0.836601 0.278792 -0.471565 -0.294299 0.954774 0.042364 0.462051 0.10334 0.880812
146 17 -0.133588 -0.52793 -0.838711 0.892263 -0.432404 0.130074 -0.431344 -0.730968 0.528782
124 191 -0.663892 0.746187 0.049504 -0.137211 -0.056468 -0.988931 -0.735133 -0.663337 0.139874
180 85 -0.99685 -0.018218 0.077232 -0.079343 0.243248 -0.966712 -0.001177 -0.96979 -0.243931
65 34 0.491124 -0.366033 -0.790452 0.78446 -0.208661 0.584023 -0.378709 -0.906908 0.184662
133 56 -0.092535 -0.994194 -0.054934 0.79433 -0.040442 -0.606138 0.600401 -0.099729 0.793455
140 43 -0.09329 0.052803 -0.994235 0.794051 0.606377 -0.042305 0.600658 -0.793419 -0.098492
91 179 0.779317 -0.553707 0.293394 -0.242571 0.165146 0.955972 -0.577784 -0.816169 -0.005617
57 132 -0.092578 -0.995403 -0.024687 -0.279789 0.002217 0.960055 -0.955588 0.095784 -0.278706
30 59 0.104928 -0.399677 -0.910627 0.987799 0.147868 0.048921 0.115102 -0.904652 0.410317
120 172 -0.976239 0.091591 -0.196394 -0.201069 -0.720922 0.663204 -0.080851 0.686937 0.722206
159 172 -0.436262 0.883876 0.168658 -0.730285 -0.457291 0.507511 0.525705 0.098221 0.844974
19 127 0.316278 -0.306501 -0.897789 -0.058043 -0.950849 0.304167 -0.94689 -0.044092 -0.318522
52 106 0.173831 0.226005 -0.958486 0.709286 -0.703932 -0.037347 -0.683156 -0.673353 -0.282665
135 209 -0.30458 0.05453 -0.95092 0.905158 -0.294225 -0.306794 -0.296521 -0.954182 0.040247
100 16 -0.165936 0.251996 -0.953392 -0.292217 -0.935938 -0.19653 -0.941853 0.24599 0.228942
121 61 0.143905 0.127203 -0.981381 0.607939 -0.793872 -0.01376 -0.780838 -0.594627 -0.191577
77 81 0.194706 0.314011 -0.929236 0.979388 -0.114189 0.166623 -0.053791 -0.94253 -0.329771
42 114 -0.899024 0.30706 -0.312224 0.255504 -0.21123 -0.943445 -0.355647 -0.92795 0.11145
109 30 -0.524861 0.288338 0.800864 -0.08894 0.917152 -0.388489 -0.846533 -0.275129 -0.455724
45 162 0.623144 0.439477 -0.646953 -0.740499 0.065287 -0.66888 -0.251717 0.895879 0.366116
33 96 0.507543 0.698187 -0.504913 -0.847505 0.510208 -0.146397 0.155401 0.502213 0.85066
36 83 -0.801241 0.234048 -0.550667 -0.353443 -0.927735 0.119961 -0.482797 0.290744 0.826057
24 126 0.307035 0.314025 -0.898396 0.9508 -0.060065 0.303942 0.041479 -0.947509 -0.317017
174 98 0.759776 0.64107 0.108519 -0.615393 0.762889 -0.198218 -0.209861 0.083818 0.974129
140 138 -0.872431 0.482467 0.078037 -0.025054 0.115309 -0.993011 -0.488097 -0.868293 -0.088504
196 175 0.988351 -0.12376 -0.088595 -0.014568 0.50251 -0.86445 0.151502 0.855668 0.494848
206 156 -0.808717 -0.313901 -0.497431 -0.013762 -0.835361 0.549534 -0.58804 0.451262 0.671246
209 158 0.499385 -0.808272 0.311955 -0.547781 -0.015611 0.836468 -0.671243 -0.588594 -0.450555
112 19 -0.147413 0.943131 0.297936 -0.358489 0.229796 -0.904809 -0.921825 -0.240194 0.304225
66 115 -0.920229 -0.320227 -0.225018 0.220982 0.049404 -0.974026 0.323026 -0.946052 0.025303
206 131 -0.803159 -0.159446 -0.574033 0.57134 0.066939 -0.817975 0.168844 -0.984939 0.037331
45 43 0.442014 0.602304 0.664721 -0.226488 0.79197 -0.566999 -0.867945 0.100068 0.486474
110 109 -0.397565 0.8803 0.258874 -0.891326 -0.437503 0.118873 0.217903 -0.183479 0.958567
73 132 0.171458 0.462856 -0.869694 0.978822 -0.180287 0.097009 -0.111891 -0.867907 -0.483954
18 58 -0.126986 -0.105609 -0.986265 0.433476 -0.900251 0.040588 -0.892174 -0.42237 0.160101
198 136 -0.671337 0.530049 -0.518038 0.496014 -0.198037 -0.845422 -0.550715 -0.824516 -0.129965
58 101 -0.95915 -0.176053 -0.221456 -0.032968 -0.707888 0.705549 -0.280988 0.684039 0.673156
187 135 -0.208445 0.817318 -0.537161 -0.910607 0.038217 0.411507 0.35686 0.574917 0.736287
97 50 -0.080477 0.150902 -0.985266 0.966262 -0.230823 -0.114277 -0.244669 -0.961224 -0.127234
133 194 -0.664811 0.745669 0.044787 -0.135113 -0.061069 -0.988941 -0.734697 -0.663513 0.141353
112 157 0.932303 0.085462 -0.351463 -0.341916 0.525267 -0.77921 0.118025 0.846632 0.518928
180 61 0.199623 0.423774 -0.883482 0.974839 -0.177235 0.135248 -0.099257 -0.88826 -0.448499
154 208 -0.663484 0.649843 -0.370805 0.087408 -0.424885 -0.901016 -0.74307 -0.63022 0.2251
120 160 -0.346652 0.934115 0.085237 -0.78074 -0.337709 0.525737 0.519887 0.115705 0.84636
191 35 0.065624 -0.997536 0.024756 -0.217683 0.009901 0.975969 -0.973813 -0.069433 -0.216497
181 189 0.715705 0.572859 -0.399505 -0.541362 0.09364 -0.835559 -0.441248 0.814285 0.37714
95 187 -0.550527 0.781394 -0.293828 0.162277 -0.245077 -0.955823 -0.818905 -0.573885 0.008123
61 184 0.343654 -0.896861 0.278467 -0.428297 0.114215 0.896388 -0.835747 -0.427313 -0.344869
134 40 -0.091269 0.053446 -0.994391 0.794865 0.60544 -0.040415 0.599889 -0.79409 -0.097739
53 51 -0.611924 0.761721 -0.212958 0.31961 -0.008146 -0.947507 -0.723486 -0.647844 -0.238449
90 52 0.354618 -0.922126 0.154669 -0.232165 0.073405 0.969902 -0.905734 -0.379858 -0.188051
174 151 0.424183 0.443445 -0.789572 0.282065 0.763829 0.580519 0.86053 -0.468959 0.19892
133 84 0.745037 -0.506349 0.434202 -0.520957 -0.035187 0.852855 -0.416565 -0.861612 -0.29
195 78 -0.842493 -0.529676 0.098245 -0.087424 -0.045532 -0.995128 0.531573 -0.846975 -0.007947
100 124 -0.826263 -0.01981 -0.562939 0.514594 0.379968 -0.768647 0.229116 -0.924788 -0.303759
116 116 -0.398983 0.879728 0.258631 -0.890295 -0.439176 0.120415 0.219517 -0.182214 0.958441
88 119 -0.469273 0.448286 -0.760802 -0.041787 -0.87187 -0.487925 -0.882076 -0.197218 0.427874
76 72 0.193233 0.314249 -0.929466 0.979701 -0.113328 0.16536 -0.053371 -0.942551 -0.329769
57 91 -0.458036 0.849106 -0.263087 -0.840265 -0.510153 -0.1836 -0.29011 0.136967 0.94714
190 167 -0.585162 0.395995 0.707654 -0.095218 0.833071 -0.544908 -0.805307 -0.386242 -0.449777
128 139 0.417048 0.815631 0.40102 -0.621265 0.577878 -0.529233 -0.663405 -0.028432 0.747719
214 98 -0.415838 0.902878 -0.109055 -0.791555 -0.300254 0.532247 0.447816 0.307643 0.839533
41 127 -0.312648 0.89838 -0.308457 -0.943205 -0.255193 0.212745 0.112415 0.357457 0.927139
50 176 0.08787 0.051624 -0.994793 0.158501 -0.986656 -0.037203 -0.983443 -0.15441 -0.094879
107 222 0.290554 -0.149169 0.945152 0.848803 0.496185 -0.182616 -0.441733 0.855306 0.270785
109 197 0.261499 0.055169 -0.963621 0.745002 0.623221 0.237859 0.613671 -0.780102 0.121863
36 187 0.296806 0.919583 -0.257437 -0.760938 0.390631 0.518061 0.576963 0.042125 0.815679
132 110 -0.880073 -0.258163 -0.398529 0.438666 -0.120719 -0.890505 0.181785 -0.958529 0.219489
157 85 0.433026 -0.507902 -0.74466 0.852941 -0.036301 0.520744 -0.291524 -0.860649 0.417494
113 91 0.413884 -0.194183 -0.88938 0.64549 -0.626308 0.437126 -0.64193 -0.754984 -0.133877
142 142 -0.397638 0.900783 0.174523 -0.792303 -0.433027 0.429834 0.462767 0.032642 0.885879
183 117 0.284898 -0.931915 0.224419 -0.465569 0.070123 0.882228 -0.837905 -0.35583 -0.41389
28 73 -0.111106 0.401067 -0.909286 -0.987667 -0.146166 0.056206 -0.110365 0.904307 0.412357
164 147 0.445008 -0.423997 -0.788789 0.762104 -0.283257 0.582206 -0.47029 -0.860233 0.197061
119 203 0.178043 -0.413624 -0.892868 0.148661 -0.885645 0.439917 -0.972733 -0.211055 -0.0962
173 82 0.762659 0.645822 0.035954 -0.633801 0.75723 -0.157738 -0.129089 0.0975 0.986823
114 78 -0.087826 0.380909 -0.920429 0.984996 -0.104595 -0.137271 -0.148558 -0.918681 -0.366005
154 125 -0.994432 -0.076947 0.072048 0.104908 -0.655487 0.747875 -0.010329 0.751282 0.659906
70 68 0.930621 0.312822 0.18999 -0.16375 -0.108389 0.98052 0.327322 -0.943613 -0.049644
47 102 -0.899454 0.306364 -0.311659 0.254995 -0.211246 -0.943582 -0.354922 -0.928176 0.111887
141 148 -0.124081 0.289795 -0.949009 0.986452 -0.067472 -0.149573 -0.107387 -0.954703 -0.277488
28 164 -0.675999 -0.193744 -0.710978 0.232757 -0.97156 0.043466 -0.699193 -0.136105 0.701861
105 31 -0.524264 0.290136 0.800605 -0.089461 0.916205 -0.390601 -0.846846 -0.2764 -0.454369
68 67 -0.257474 0.884522 -0.389006 -0.234192 -0.447701 -0.862961 -0.93749 -0.131087 0.322409
108 180 0.218268 0.515233 0.828784 0.203152 0.806677 -0.55499 -0.954513 0.289492 0.071397
47 43 0.443181 -0.601182 -0.664961 -0.22529 -0.792672 0.566493 -0.867661 -0.101257 -0.486734
154 132 -0.994504 -0.077711 0.0702 0.104035 -0.655986 0.747563 -0.012049 0.750768 0.66046
156 177 -0.434921 0.884397 0.169381 -0.732503 -0.456878 0.50468 0.523727 0.095412 0.846524
216 142 0.836774 0.278334 -0.47153 -0.294235 0.954831 0.041478 0.461779 0.104033 0.880874
173 188 -0.513029 0.487557 0.706457 -0.101039 0.783004 -0.613751 -0.852412 -0.386259 -0.352436
41 119 0.899258 0.309393 0.309215 -0.253285 -0.208035 0.944757 0.356628 -0.927899 -0.108714
221 118 -0.075339 0.814723 -0.574931 0.156219 -0.55981 -0.813762 -0.984848 -0.151117 -0.085104
100 157 0.746745 -0.619334 -0.242481 0.406313 0.136145 0.903529 -0.526576 -0.773238 0.353312
119 3 0.192837 0.979987 -0.049399 0.021644 -0.054577 -0.998269 -0.980996 0.191445 -0.03173
